"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"Lion of Africa Cape Town Open presented by Sun International",6463,2016-11-27,"sunshine_tour",NA,NA,2018-06-05
"Alfred Dunhill Championship",6464,2016-12-04,"sunshine_tour","european_tour",NA,2018-06-05
"Australian PGA Championship",6465,2016-12-04,"AUS Logo2","european_tour",NA,2018-06-05
"Golf Nippon Series JT Cup",6466,2016-12-04,"JapanGolfTour",NA,NA,2018-06-05
"Hero World Challenge",6467,2016-12-04,"PGA",NA,NA,2018-06-05
"Panasonic Open India",6468,2016-12-04,"Asian Tour 2018",NA,NA,2018-06-05
"Shell Championship",6469,2016-12-04,"pga_latinoamerica",NA,NA,2018-06-05
"Thongchai Jaidee Foundation",6470,2016-12-04,"ADT 2018",NA,NA,2018-06-05
"UBS Hong Kong Open",6471,2016-12-11,"Asian Tour 2018","european_tour",NA,2018-06-05
"Boonchu Ruangkit Championship",6473,2016-12-25,"ADT 2018",NA,NA,2018-06-05
"SBS Tournament of Champions ",6474,2017-01-08,"PGA",NA,NA,2018-06-05
"Sony Open in Hawaii",6475,2017-01-15,"PGA",NA,NA,2018-06-05
"BMW SA Open hosted by City of Ekurhuleni",6477,2017-01-15,"sunshine_tour","european_tour",NA,2018-06-05
"CareerBuilder Challenge",6478,2017-01-22,"PGA",NA,NA,2018-06-05
"Abu Dhabi HSBC Championship",6480,2017-01-22,"european_tour",NA,NA,2018-06-05
"SMBC Singapore Open",6481,2017-01-22,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"PGM CCM Seriemas Championship",6482,2017-01-22,"ADT 2018",NA,NA,2018-06-05
"Red Sea Egyptian Classic",6483,2017-01-22,"PGT Logo",NA,NA,2018-06-05
"The Bahamas Great Exuma Classic at Sandals Emerald Bay",6484,2017-01-15,"webcom",NA,NA,2018-06-05
"Farmers Insurance Open ",6485,2017-01-29,"PGA",NA,NA,2018-06-05
"The Bahamas Great Abaco Classic at The Abaco Club",6486,2017-01-29,"webcom",NA,NA,2018-06-05
"Commercial Bank Qatar Masters",6487,2017-01-29,"european_tour",NA,NA,2018-06-05
"Leopalace21 Myanmar Open",6488,2017-01-29,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Red Sea Ain Sokhna Classic",6489,2017-01-29,"PGT Logo",NA,NA,2018-06-05
"Waste Management Phoenix Open",6490,2017-02-05,"PGA",NA,NA,2018-06-05
"Omega Dubai Desert Classic",6491,2017-02-05,"european_tour",NA,NA,2018-06-05
"Victorian PGA Championship ",6492,2017-02-05,"AUS Logo2",NA,NA,2018-06-05
"Bashundhara Bangladesh Open",6493,2017-02-05,"Asian Tour 2018",NA,NA,2018-06-05
"AT&T Pebble Beach Pro-Am",6494,2017-02-12,"PGA",NA,NA,2018-06-05
"Club Colombia Championship by Servientrega",6495,2017-02-12,"webcom",NA,NA,2018-06-05
"Maybank Championship",6496,2017-02-12,"Asian Tour 2018","european_tour",NA,2018-06-05
"Oates Vic Open ",6497,2017-02-12,"AUS Logo2",NA,NA,2018-06-05
"Eye of Africa PGA Championship",6498,2017-02-12,"sunshine_tour",NA,NA,2018-06-05
"The Tony Jacklin Open",6499,2017-02-12,"PGT Logo",NA,NA,2018-06-05
"Genesis Open",6500,2017-02-19,"PGA",NA,NA,2018-06-05
"Panama Claro Championship",6501,2017-02-19,"webcom",NA,NA,2018-06-05
"70 Avianca Colombia Open",6502,2017-02-19,"pga_latinoamerica",NA,NA,2018-06-05
"ISPS Handa World Super 6 Perth",6503,2017-02-19,"AUS Logo2","Asian Tour 2018","european_tour",2018-06-05
"Ein Bay Open",6504,2017-02-19,"Alps Golf Tour",NA,NA,2018-06-05
"PGM Panasonic Malaysia Championship",6505,2017-02-19,"ADT 2018",NA,NA,2018-06-05
"Mediter Real Estate Masters",6506,2017-02-19,"NGL Logo",NA,NA,2018-06-05
"Open Casa Green Golf",6507,2017-02-19,"PGT Logo",NA,NA,2018-06-05
"Dimension Data Pro-Am",6508,2017-02-19,"sunshine_tour",NA,NA,2018-06-05
"The Honda Classic ",6509,2017-02-26,"PGA",NA,NA,2018-06-05
"Joburg Open",6510,2017-02-26,"sunshine_tour","european_tour",NA,2018-06-05
"Red Sea Little Venice Open",6511,2017-02-26,"Alps Golf Tour",NA,NA,2018-06-05
"PGA Catalunya Resort Championship",6512,2017-02-26,"NGL Logo",NA,NA,2018-06-05
"WGC - Mexico Championship ",6513,2017-03-05,"WGC",NA,NA,2018-06-05
"Tshwane Open",6514,2017-03-05,"sunshine_tour","european_tour",NA,2018-06-05
"Lawnmaster Horizon Golf NZ PGA Championship ",6515,2017-03-05,"AUS Logo2",NA,NA,2018-06-05
"Lumine Lakes Open",6516,2017-03-05,"NGL Logo",NA,NA,2018-06-05
"Lumine Hills Open",6517,2017-03-05,"NGL Logo",NA,NA,2018-06-05
"Open Madaef",6518,2017-03-05,"PGT Logo",NA,NA,2018-06-05
"Valspar Championship",6519,2017-03-12,"PGA",NA,NA,2018-06-05
"Molino Canuelas Championship ",6520,2017-03-12,"pga_latinoamerica",NA,NA,2018-06-05
"Hero India Open",6521,2017-03-12,"Asian Tour 2018","european_tour",NA,2018-06-05
"ISPS HANDA New Zealand Open ",6522,2017-03-12,"AUS Logo2",NA,NA,2018-06-05
"Open Royal Golf Anfa Mohammedia",6523,2017-03-12,"PGT Logo",NA,NA,2018-06-05
"Arnold Palmer Invitational presented by Mastercard",6524,2017-03-19,"PGA",NA,NA,2018-06-05
"Coca-Cola QLD PGA Championship ",6526,2017-03-19,"AUS Logo2",NA,NA,2018-06-05
"Palmeraie Country Club Casablanca Open",6527,2017-03-19,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"WGC - Dell Technologies Match Play",6528,2017-03-26,"WGC",NA,NA,2018-06-05
"Puerto Rico Open ",6529,2017-03-26,"PGA",NA,NA,2018-06-05
"Chitimacha Louisiana Open presented by NACHER",6530,2017-03-26,"webcom",NA,NA,2018-06-05
"Honduras Open presented by Indura Golf Resort",6531,2017-03-26,"pga_latinoamerica",NA,NA,2018-06-05
"Barclays Kenya Open",6532,2017-03-26,"european_challenge",NA,NA,2018-06-05
"Open Ocean",6533,2017-03-26,"PGT Logo",NA,NA,2018-06-05
"Royal Golf Mohammedia Open",6534,2017-03-26,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"PGM Northport Championship",6536,2017-03-19,"ADT 2018",NA,NA,2018-06-05
"Shell Houston Open",6537,2017-04-02,"PGA",NA,NA,2018-06-05
"Open Tazegzout",6538,2017-04-02,"PGT Logo",NA,NA,2018-06-05
"Masters Tournament",6539,2017-04-09,"Major Combo 2",NA,NA,2018-06-05
"PGM UMW Championship",6540,2017-04-16,"ADT 2018",NA,NA,2018-06-05
"Token Homemate Cup",6541,2017-04-16,"JapanGolfTour",NA,NA,2018-06-05
"RBC Heritage",6543,2017-04-16,"PGA",NA,NA,2018-06-05
"Trophee Hassan II",6544,2017-04-16,"european_tour",NA,NA,2018-06-05
"Panasonic OPEN",6545,2017-04-23,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Shenzhen International",6546,2017-04-23,"european_tour",NA,NA,2018-06-05
"Valero Texas Open",6547,2017-04-23,"PGA",NA,NA,2018-06-05
"Zimbabwe Open",6549,2017-04-23,"sunshine_tour",NA,NA,2018-06-05
"Turkish Airlines Challenge",6551,2017-04-23,"european_challenge",NA,NA,2018-06-05
"The Lookers Championship",6552,2017-04-30,"EPT Logo",NA,NA,2018-06-05
"The 13th Dongbu Insurance Promy Open",6553,2017-04-23,"Korean Golf Tour 2",NA,NA,2018-06-05
"Ras Al Khaimah Classic",6554,2017-04-30,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"86 Abierto OSDE del Centro presentado por FiberCorp",6555,2017-04-23,"pga_latinoamerica",NA,NA,2018-06-05
"United Leasing & Finance Championship",6556,2017-04-23,"webcom",NA,NA,2018-06-05
"El Bosque Mexico Championship by Innova",6557,2017-04-30,"webcom",NA,NA,2018-06-05
"Volvo China Open",6558,2017-04-30,"european_tour",NA,NA,2018-06-05
"The Crowns",6559,2017-04-30,"JapanGolfTour",NA,NA,2018-06-05
"Yeangder Heritage",6560,2017-04-30,"Asian Tour 2018",NA,NA,2018-06-05
"Zambia Sugar Open",6561,2017-04-30,"sunshine_tour",NA,NA,2018-06-05
"Cadio Series 2017 - Eugene Group/All for You Jeonnam Open",6563,2017-04-30,"Korean Golf Tour 2",NA,NA,2018-06-05
"Wells Fargo Championship",6564,2017-05-07,"PGA",NA,NA,2018-06-05
"Corales Puntacana Resort and Club Championship",6565,2017-05-07,"webcom",NA,NA,2018-06-05
"SP Brewery PNG Golf Open ",6566,2017-05-07,"AUS Logo2",NA,NA,2018-06-05
"Essential Costa Rica Classic",6567,2017-05-07,"pga_latinoamerica",NA,NA,2018-06-05
"Investec Royal Swazi Open",6568,2017-05-07,"sunshine_tour",NA,NA,2018-06-05
"EXTEC Pro Golf Tour by Czech One",6569,2017-05-07,"PGT Logo",NA,NA,2018-06-05
"Alps de las Castillas",6570,2017-05-07,"Alps Golf Tour",NA,NA,2018-06-05
"Mahasamutr Masters",6571,2017-05-07,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"The 36th GS Caltax Maekyung Open",6574,2017-05-07,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"Bravo Tours Open - by Visit Tønder",6575,2017-05-07,"NGL Logo",NA,NA,2018-06-05
"THE PLAYERS Championship ",6576,2017-05-14,"PGA",NA,NA,2018-06-05
"Open de Portugal at Morgado Golf Resort",6577,2017-05-14,"european_challenge","european_tour",NA,2018-06-05
"Japan PGA Championship Nissin Cup Noodle Cup 2017",6578,2017-05-14,"JapanGolfTour",NA,NA,2018-06-05
"Great National Hotels Irish Masters",6580,2017-05-14,"EPT Logo",NA,NA,2018-06-05
"Kellers Park Masters",6581,2017-05-14,"NGL Logo",NA,NA,2018-06-05
"Mountain Creek Open by GOLF CITIZEN",6582,2017-05-14,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"AT&T Byron Nelson",6583,2017-05-21,"PGA",NA,NA,2018-06-05
"BMW Charity Pro-Am presented by SYNNEX Corporation",6584,2017-05-21,"webcom",NA,NA,2018-06-05
"The Rocco Forte Open",6585,2017-05-21,"european_tour",NA,NA,2018-06-05
"Andalucía Costa del Sol Match Play 9",6586,2017-05-21,"european_challenge",NA,NA,2018-06-05
"Kansai Open Golf Championship",6587,2017-05-21,"JapanGolfTour",NA,NA,2018-06-05
"TX Civil & Logistics WA PGA Championship ",6588,2017-05-21,"AUS Logo2",NA,NA,2018-06-05
"Thailand Open",6589,2017-05-21,"Asian Tour 2018",NA,NA,2018-06-05
"Lombard Insurance Classic",6590,2017-05-21,"sunshine_tour",NA,NA,2018-06-05
"SK telecom Open",6591,2017-05-21,"Korean Golf Tour 2",NA,NA,2018-06-05
"25th Gosser Open",6592,2017-05-21,"Alps Golf Tour",NA,NA,2018-06-05
"The IFX Championship",6593,2017-05-21,"EPT Logo",NA,NA,2018-06-05
"Stora Hotellet Bryggan Fjallbacka Open",6594,2017-05-21,"NGL Logo",NA,NA,2018-06-05
"Pattana Golf Championship",6595,2017-05-21,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"DEAN & DELUCA Invitational ",6596,2017-05-28,"PGA",NA,NA,2018-06-05
"BMW PGA Championship",6597,2017-05-28,"european_tour",NA,NA,2018-06-05
"D+D REAL Czech Challenge",6598,2017-05-28,"european_challenge",NA,NA,2018-06-05
"Gate Way To The Open - Mizuno Open",6599,2017-05-28,"JapanGolfTour",NA,NA,2018-06-05
"Singha Phuket Open",6600,2017-05-28,"ADT 2018",NA,NA,2018-06-05
"Caido Series 2017 Caido DREAM OPEN",6601,2017-05-28,"Korean Golf Tour 2",NA,NA,2018-06-05
"Open Golf Clement Ader Paris",6602,2017-05-28,"Alps Golf Tour",NA,NA,2018-06-05
"Star for Life PGA Championship",6603,2017-05-28,"NGL Logo",NA,NA,2018-06-05
"Raiffeisen Pro Golf Tour St. Pölten 2017 presented by Diners Club & Noyan Golftravel",6604,2017-05-28,"PGT Logo",NA,NA,2018-06-05
"the Memorial Tournament presented by Nationwide",6605,2017-06-04,"PGA",NA,NA,2018-06-05
"Rex Hospital Open ",6606,2017-06-04,"webcom",NA,NA,2018-06-05
"Quito Open presentado por Diners Club",6607,2017-06-04,"pga_latinoamerica",NA,NA,2018-06-05
"Freedom 55 Financial Open",6608,2017-06-04,"CAN3",NA,NA,2018-06-05
"Nordea Masters",6609,2017-06-04,"european_tour",NA,NA,2018-06-05
"Swiss Challenge presented by ASG",6610,2017-06-04,"european_challenge",NA,NA,2018-06-05
"JGT Championship Mori Building Cup Shishido Hills",6611,2017-06-04,"JapanGolfTour",NA,NA,2018-06-05
"Mopani Redpath Zambia Open",6612,2017-06-04,"sunshine_tour",NA,NA,2018-06-05
"60th Kolon Korea Open",6613,2017-06-04,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"Open de St Francois Region Guadeloupe",6614,2017-06-04,"Alps Golf Tour",NA,NA,2018-06-05
"Adamstal Open powered by EURAM Bank AG",6615,2017-06-04,"PGT Logo",NA,NA,2018-06-05
"Jyske Bank PGA Championship",6616,2017-06-04,"NGL Logo",NA,NA,2018-06-05
"FedEx St. Jude Classic",6617,2017-06-11,"PGA",NA,NA,2018-06-05
"Rust-Oleum Championship ",6618,2017-06-11,"webcom",NA,NA,2018-06-05
"Bayview Place Cardtronics Open presented by Times Colonist ",6619,2017-06-11,"CAN3",NA,NA,2018-06-05
"Puerto Plata DR Open ",6620,2017-06-11,"pga_latinoamerica",NA,NA,2018-06-05
"LYONESS OPEN powered by ORGANIC+",6621,2017-06-11,"european_tour",NA,NA,2018-06-05
"KPMG Trophy",6622,2017-06-11,"european_challenge",NA,NA,2018-06-05
"Descente Korea Munsingwear Matchplay",6623,2017-06-11,"Korean Golf Tour 2",NA,NA,2018-06-05
"Villaverde Open",6624,2017-06-11,"Alps Golf Tour",NA,NA,2018-06-05
"South to East Challenge",6628,2017-06-11,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"U.S. Open",6629,2017-06-18,"Major Combo 2",NA,NA,2018-06-05
"Air Capital Classic Supporting Wichita's Youth",6630,2017-06-18,"webcom",NA,NA,2018-06-05
"GolfBC Championship",6631,2017-06-18,"CAN3",NA,NA,2018-06-05
"BMW Jamaica Classic ",6632,2017-06-18,"pga_latinoamerica",NA,NA,2018-06-05
"Hauts de France Golf Open",6633,2017-06-18,"european_challenge",NA,NA,2018-06-05
"Queen's Cup",6634,2017-06-18,"Asian Tour 2018",NA,NA,2018-06-05
"Caido Series 2017 Caido Golden V1 Open",6635,2017-06-18,"Korean Golf Tour 2",NA,NA,2018-06-05
"Open La Pinetina - Memorial Giorgio Bordoni",6636,2017-06-18,"Alps Golf Tour",NA,NA,2018-06-05
"Eagle Orchid Scottish Masters",6637,2017-06-18,"EPT Logo",NA,NA,2018-06-05
"Tinderbox Charity Challenge - by The Agger Foundation",6638,2017-06-18,"NGL Logo",NA,NA,2018-06-05
"Austerlitz Classic",6639,2017-06-18,"PGT Logo",NA,NA,2018-06-05
"Jo'burg City Masters",6640,2017-06-18,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Travelers Championship",6641,2017-06-25,"PGA",NA,NA,2018-06-05
"BMW International Open",6642,2017-06-25,"european_tour",NA,NA,2018-06-05
"Made in Denmark Challenge - presented by Ejner Hessel",6643,2017-06-25,"european_challenge",NA,NA,2018-06-05
"Taifong Open",6644,2017-06-25,"ADT 2018",NA,NA,2018-06-05
"The 60th KPGA Championship with A-ONE CC",6645,2017-06-25,"Korean Golf Tour 2",NA,NA,2018-06-05
"Open International de la Mirabelle D'or",6646,2017-06-25,"Alps Golf Tour",NA,NA,2018-06-05
"The PDC Golf Championship",6647,2017-06-25,"EPT Logo",NA,NA,2018-06-05
"Borre Open",6648,2017-06-25,"NGL Logo",NA,NA,2018-06-05
"'The Roar'",6649,2017-06-25,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Lincoln Land Charity Championship",6650,2017-06-25,"webcom",NA,NA,2018-06-05
"Quicken Loans National",6654,2017-07-02,"PGA",NA,NA,2018-06-05
"Nashville Golf Open Benefitting the Snedeker Foundation",6655,2017-07-02,"webcom",NA,NA,2018-06-05
"HNA Open de France",6656,2017-07-02,"european_tour",NA,NA,2018-06-05
"SSE Scottish Hydro Challenge hosted by Macdonald Hotels & Resorts",6657,2017-07-02,"european_challenge",NA,NA,2018-06-05
"Betagro All Thailand Championship",6658,2017-07-02,"ADT 2018",NA,NA,2018-06-05
"Caido Series 2017 - NS HomeShopping Gunsan CC Jeonbuk Open",6660,2017-07-02,"Korean Golf Tour 2",NA,NA,2018-06-05
"The GRENKE Championship",6661,2017-07-02,"EPT Logo",NA,NA,2018-06-05
"SM Match",6662,2017-07-02,"NGL Logo",NA,NA,2018-06-05
"The Greenbrier Classic",6663,2017-07-09,"PGA",NA,NA,2018-06-05
"LECOM Health Challenge ",6664,2017-07-09,"webcom",NA,NA,2018-06-05
"Players Cup",6665,2017-07-09,"CAN3",NA,NA,2018-06-05
"Dubai Duty Free Irish Open Hosted by the Rory Foundation",6666,2017-07-09,"european_tour",NA,NA,2018-06-05
"Prague Golf Challenge",6667,2017-07-09,"european_challenge",NA,NA,2018-06-05
"Shigeo Nagashima Invitational SEGA SAMMY Cup",6668,2017-07-09,"JapanGolfTour",NA,NA,2018-06-05
"Charming Yeangder ADT",6669,2017-07-09,"ADT 2018",NA,NA,2018-06-05
"Saint Malo Golf Open",6670,2017-07-09,"Alps Golf Tour",NA,NA,2018-06-05
"Lannalodge Open",6672,2017-07-09,"NGL Logo",NA,NA,2018-06-05
"Sparkassen Open",6673,2017-07-09,"PGT Logo",NA,NA,2018-06-05
"The Dawson & Sanderson Classic",6674,2017-07-09,"EPT Logo",NA,NA,2018-06-05
"John Deere Classic",6675,2017-07-16,"PGA",NA,NA,2018-06-05
"Utah Championship presented by Zions Bank",6676,2017-07-16,"webcom",NA,NA,2018-06-05
"Staal Foundation Open presented by Tbaytel",6677,2017-07-16,"CAN3",NA,NA,2018-06-05
"Aberdeen Asset Management Scottish Open",6678,2017-07-16,"european_tour",NA,NA,2018-06-05
"Italian Challenge Open by Lyoness",6679,2017-07-16,"european_challenge",NA,NA,2018-06-05
"PGM Darulaman Championship",6680,2017-07-16,"ADT 2018",NA,NA,2018-06-05
"Caido Series 2017 - Jinju Savings Bank Caido Male Open with Black Cats",6681,2017-07-16,"Korean Golf Tour 2",NA,NA,2018-06-05
"146th OPEN CHAMPIONSHIP",6683,2017-07-23,"Major Combo 2",NA,NA,2018-06-05
"Pinnacle Bank Championship presented by Heartland Chevy Dealers",6684,2017-07-23,"webcom",NA,NA,2018-06-05
"Mackenzie Investments Open presented by Jaguar Laval ",6685,2017-07-23,"CAN3",NA,NA,2018-06-05
"Le Vaudreuil Golf Challenge",6686,2017-07-23,"european_challenge",NA,NA,2018-06-05
"Lignano Open",6687,2017-07-23,"Alps Golf Tour",NA,NA,2018-06-05
"The COBRA PUMA GOLF Championship",6688,2017-07-23,"EPT Logo",NA,NA,2018-06-05
"Zell am See – Kaprun Open 2017 presented by SalzburgerLand",6689,2017-07-23,"PGT Logo",NA,NA,2018-06-05
"Barbasol Championship ",6690,2017-07-23,"PGA",NA,NA,2018-06-05
"RBC Canadian Open",6691,2017-07-30,"PGA",NA,NA,2018-06-05
"Digital Ally Open ",6692,2017-07-30,"webcom",NA,NA,2018-06-05
"Porsche European Open",6693,2017-07-30,"european_tour",NA,NA,2018-06-05
"Swedish Challenge hosted by Robert Karlsson",6694,2017-07-30,"european_challenge",NA,NA,2018-06-05
"Dunlop SRIXON Fukushima Open",6695,2017-07-30,"JapanGolfTour",NA,NA,2018-06-05
"Vodacom Origins- Highland Gate",6696,2017-07-30,"sunshine_tour",NA,NA,2018-06-05
"The Matchroom Sport Championship",6697,2017-07-30,"EPT Logo",NA,NA,2018-06-05
"Gamle Fredrikstad Open",6698,2017-07-30,"NGL Logo",NA,NA,2018-06-05
"WGC - Bridgestone Invitational",6700,2017-08-06,"WGC",NA,NA,2018-06-05
"Barracuda Championship",6701,2017-08-06,"PGA",NA,NA,2018-06-05
"Ellie Mae Classic at TPC Stonebrae ",6702,2017-08-06,"webcom",NA,NA,2018-06-05
"Syncrude Oil Country Championship presented by AECON ",6703,2017-08-06,"CAN3",NA,NA,2018-06-05
"Vierumäki Finnish Challenge",6704,2017-08-06,"european_challenge",NA,NA,2018-06-05
"Sun City Challenge",6705,2017-08-06,"sunshine_tour",NA,NA,2018-06-05
"The Nokia Masters",6706,2017-08-06,"EPT Logo",NA,NA,2018-06-05
"Made in Denmark - Presented by Egekilde",6707,2017-08-06,"NGL Logo",NA,NA,2018-06-05
"Sierra Polish Open",6708,2017-08-06,"PGT Logo",NA,NA,2018-06-05
"TAKE Solutions Masters",6709,2017-08-06,"Asian Tour 2018",NA,NA,2018-06-05
"PGA Championship",6710,2017-08-13,"Major Combo 2",NA,NA,2018-06-05
"Price Cutter Charity Championship presented by Dr Pepper",6711,2017-08-13,"webcom",NA,NA,2018-06-05
"ATB Financial Classic",6712,2017-08-13,"CAN3",NA,NA,2018-06-05
"Galgorm Resort & Spa Northern Ireland Open presented by Modest! Golf",6713,2017-08-13,"european_challenge",NA,NA,2018-06-05
"Sun Carnival City Challenge",6714,2017-08-13,"sunshine_tour",NA,NA,2018-06-05
"The Motocaddy Masters",6715,2017-08-13,"EPT Logo",NA,NA,2018-06-05
"SGT Isaberg Open hosted by Patrik Sjöland",6716,2017-08-13,"NGL Logo",NA,NA,2018-06-05
"Gut Bissenmoor Classic 2017",6717,2017-08-13,"PGT Logo",NA,NA,2018-06-05
"Wyndham Championship",6718,2017-08-20,"PGA",NA,NA,2018-06-05
"News Sentinel Open presented by Pilot",6719,2017-08-20,"webcom",NA,NA,2018-06-05
"Abierto del Paraguay-Copa NEC ",6720,2017-08-20,"pga_latinoamerica",NA,NA,2018-06-05
"National Capital Open to Support Our Troops ",6721,2017-08-20,"CAN3",NA,NA,2018-06-05
"Viking Challenge",6722,2017-08-20,"european_challenge",NA,NA,2018-06-05
"Vodacom Origins - Arabella",6724,2017-08-20,"sunshine_tour",NA,NA,2018-06-05
"The Pentahotels Championship",6725,2017-08-20,"EPT Logo",NA,NA,2018-06-05
"Starnberg Open",6726,2017-08-20,"PGT Logo",NA,NA,2018-06-05
"Saltire Energy Paul Lawrie Match Play",6727,2017-08-20,"european_tour",NA,NA,2018-06-05
"Fiji International",6728,2017-08-20,"AUS Logo2","Asian Tour 2018",NA,2018-06-05
"The Northern Trust",6729,2017-08-27,"PGA",NA,NA,2018-06-05
"WinCo Foods Portland Open presented by Kraft-Heinz",6730,2017-08-27,"webcom",NA,NA,2018-06-05
"Made In Denmark",6731,2017-08-27,"european_tour",NA,NA,2018-06-05
"Rolex Trophy",6732,2017-08-27,"european_challenge",NA,NA,2018-06-05
"RIZAP KBC Augusta",6733,2017-08-27,"JapanGolfTour",NA,NA,2018-06-05
"Ciputra Golfpreneur Tournament presented by Panasonic",6734,2017-08-27,"ADT 2018",NA,NA,2018-06-05
"Sun Wild Coast Sun Challenge",6735,2017-08-27,"sunshine_tour",NA,NA,2018-06-05
"Caido Series 2017 Donga Membership Group Dynamic Busan Open",6736,2017-08-27,"Korean Golf Tour 2",NA,NA,2018-06-05
"The ""FORE"" Business Championship",6737,2017-08-27,"EPT Logo",NA,NA,2018-06-05
"Landeryd Masters by Porsche Linköping",6738,2017-08-27,"NGL Logo",NA,NA,2018-06-05
"Dell Technologies Championship",6739,2017-09-03,"PGA",NA,NA,2018-06-05
"Nationwide Children's Hospital Championship ",6740,2017-09-03,"webcom",NA,NA,2018-06-05
"Cape Breton Open ",6741,2017-09-03,"CAN3",NA,NA,2018-06-05
"Flor de Caña Open ",6742,2017-09-03,"pga_latinoamerica",NA,NA,2018-06-05
"D+D REAL Czech Masters",6743,2017-09-03,"european_tour",NA,NA,2018-06-05
"Cordon Golf Open",6744,2017-09-03,"european_challenge",NA,NA,2018-06-05
"Fujisankei Classic",6745,2017-09-03,"JapanGolfTour",NA,NA,2018-06-05
"Northern Territory PGA Championship",6746,2017-09-03,"AUS Logo2",NA,NA,2018-06-05
"DGB Financial Group Daegu Gyeongbuk Open",6747,2017-09-03,"Korean Golf Tour 2",NA,NA,2018-06-05
"Cervino Open",6748,2017-09-03,"Alps Golf Tour",NA,NA,2018-06-05
"Jessie May World Snooker Golf Championship",6749,2017-09-03,"EPT Logo",NA,NA,2018-06-05
"Polarputki Finnish Open",6750,2017-09-03,"NGL Logo",NA,NA,2018-06-05
"Vodacom Origins - Zimbali",6751,2017-09-03,"sunshine_tour",NA,NA,2018-06-05
"Ontario Championship hosted by National Pines Golf Club",6752,2017-09-10,"CAN3",NA,NA,2018-06-05
"San Luis Championship",6753,2017-09-10,"pga_latinoamerica",NA,NA,2018-06-05
"Omega European Masters",6754,2017-09-10,"Asian Tour 2018","european_tour",NA,2018-06-05
"Bridgestone Challenge",6755,2017-09-10,"european_challenge",NA,NA,2018-06-05
"ISPS Handa Match Play",6756,2017-09-10,"JapanGolfTour",NA,NA,2018-06-05
"Sun Fish River Challenge",6757,2017-09-10,"sunshine_tour",NA,NA,2018-06-05
"Citadelle Trophy Intl-Golf de Preisch",6758,2017-09-10,"Alps Golf Tour",NA,NA,2018-06-05
"T-up GSwing Mega Open presented by Dreampark CC",6759,2017-09-10,"Korean Golf Tour 2",NA,NA,2018-06-05
"Willis Towers Watson Masters",6760,2017-09-10,"NGL Logo",NA,NA,2018-06-05
"Wroclaw Open",6761,2017-09-10,"PGT Logo",NA,NA,2018-06-05
"KLM Open",6762,2017-09-17,"european_tour",NA,NA,2018-06-05
"BMW Championship",6763,2017-09-17,"PGA",NA,NA,2018-06-05
"Albertsons Boise Open presented by Kraft Nabisco",6764,2017-09-17,"webcom",NA,NA,2018-06-05
"Freedom 55 Financial Championship ",6765,2017-09-17,"CAN3",NA,NA,2018-06-05
"Irish Challenge hosted by Mount Wolseley Hotel Spa and Golf Resort",6766,2017-09-17,"european_challenge",NA,NA,2018-06-05
"ANA Open",6767,2017-09-17,"JapanGolfTour",NA,NA,2018-06-05
"Shinhan Donghae Open",6768,2017-09-17,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-06-05
"Sun Boardwalk Challenge",6769,2017-09-17,"sunshine_tour",NA,NA,2018-06-05
"The Clipper Logistics Championship",6770,2017-09-17,"EPT Logo",NA,NA,2018-06-05
"Dubai Creek Open",6771,2017-09-17,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"TOUR Championship",6772,2017-09-24,"PGA",NA,NA,2018-06-05
"DAP Championship",6773,2017-09-24,"webcom",NA,NA,2018-06-05
"Portugal Masters",6774,2017-09-24,"european_tour",NA,NA,2018-06-05
"Kazakhstan Open",6775,2017-09-24,"european_challenge",NA,NA,2018-06-05
"Asia-Pacific Diamond Cup Golf",6776,2017-09-24,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Vodacom Origins of Golf - St Francis Links",6777,2017-09-24,"sunshine_tour",NA,NA,2018-06-05
"PGM EurAsia Sabah Championship",6778,2017-09-24,"ADT 2018",NA,NA,2018-06-05
"Abruzo Open",6779,2017-09-24,"Alps Golf Tour",NA,NA,2018-06-05
"Genesis Championship",6780,2017-09-24,"Korean Golf Tour 2",NA,NA,2018-06-05
"The 12 Twelve Championship - by Thisted Forsikring",6781,2017-09-24,"NGL Logo",NA,NA,2018-06-05
"The GOLF CITIZEN Classic",6782,2017-09-24,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Web.com Tour Championship ",6783,2017-10-01,"webcom",NA,NA,2018-06-05
