"Event_ID","Status_Scrape","Scrape_Date","Event_Name","Event_Date"
6590,"Tournament Results Collected",2018-06-05,"Lombard Insurance Classic",2017-05-21
6591,"Tournament Results Collected",2018-06-05,"SK telecom Open",2017-05-21
6592,"Tournament Results Collected",2018-06-05,"25th Gosser Open",2017-05-21
6593,"Tournament Results Collected",2018-06-05,"The IFX Championship",2017-05-21
6594,"Tournament Results Collected",2018-06-05,"Stora Hotellet Bryggan Fjallbacka Open",2017-05-21
6595,"Tournament Results Collected",2018-06-05,"Pattana Golf Championship",2017-05-21
6596,"Tournament Results Collected",2018-06-05,"DEAN & DELUCA Invitational ",2017-05-28
6597,"Tournament Results Collected",2018-06-05,"BMW PGA Championship",2017-05-28
6598,"Tournament Results Collected",2018-06-05,"D+D REAL Czech Challenge",2017-05-28
6599,"Tournament Results Collected",2018-06-05,"Gate Way To The Open - Mizuno Open",2017-05-28
6600,"Tournament Results Collected",2018-06-05,"Singha Phuket Open",2017-05-28
6601,"Tournament Results Collected",2018-06-05,"Caido Series 2017 Caido DREAM OPEN",2017-05-28
6602,"Tournament Results Collected",2018-06-05,"Open Golf Clement Ader Paris",2017-05-28
6603,"Tournament Results Collected",2018-06-05,"Star for Life PGA Championship",2017-05-28
6604,"Tournament Results Collected",2018-06-05,"Raiffeisen Pro Golf Tour St. Pölten 2017 presented by Diners Club & Noyan Golftravel",2017-05-28
6605,"Tournament Results Collected",2018-06-05,"the Memorial Tournament presented by Nationwide",2017-06-04
6606,"Tournament Results Collected",2018-06-05,"Rex Hospital Open ",2017-06-04
6607,"Tournament Results Collected",2018-06-05,"Quito Open presentado por Diners Club",2017-06-04
6608,"Tournament Results Collected",2018-06-05,"Freedom 55 Financial Open",2017-06-04
6609,"Tournament Results Collected",2018-06-05,"Nordea Masters",2017-06-04
6610,"Tournament Results Collected",2018-06-05,"Swiss Challenge presented by ASG",2017-06-04
6611,"Tournament Results Collected",2018-06-05,"JGT Championship Mori Building Cup Shishido Hills",2017-06-04
6612,"Tournament Results Collected",2018-06-05,"Mopani Redpath Zambia Open",2017-06-04
6613,"Tournament Results Collected",2018-06-05,"60th Kolon Korea Open",2017-06-04
6614,"Tournament Results Collected",2018-06-05,"Open de St Francois Region Guadeloupe",2017-06-04
6615,"Tournament Results Collected",2018-06-05,"Adamstal Open powered by EURAM Bank AG",2017-06-04
6616,"Tournament Results Collected",2018-06-05,"Jyske Bank PGA Championship",2017-06-04
6617,"Tournament Results Collected",2018-06-05,"FedEx St. Jude Classic",2017-06-11
6618,"Tournament Results Collected",2018-06-05,"Rust-Oleum Championship ",2017-06-11
6619,"Tournament Results Collected",2018-06-05,"Bayview Place Cardtronics Open presented by Times Colonist ",2017-06-11
6620,"Tournament Results Collected",2018-06-05,"Puerto Plata DR Open ",2017-06-11
6621,"Tournament Results Collected",2018-06-05,"LYONESS OPEN powered by ORGANIC+",2017-06-11
6622,"Tournament Results Collected",2018-06-05,"KPMG Trophy",2017-06-11
6623,"No Tournament Scores Available",2018-06-05,"Descente Korea Munsingwear Matchplay",2017-06-11
6624,"Tournament Results Collected",2018-06-05,"Villaverde Open",2017-06-11
6625,"Tournament ID Not Valid",2018-06-05,NA,NA
6626,"Tournament ID Not Valid",2018-06-05,NA,NA
6627,"Tournament ID Not Valid",2018-06-05,NA,NA
6628,"Tournament Results Collected",2018-06-05,"South to East Challenge",2017-06-11
6629,"Tournament Results Collected",2018-06-05,"U.S. Open",2017-06-18
6630,"Tournament Results Collected",2018-06-05,"Air Capital Classic Supporting Wichita's Youth",2017-06-18
6631,"Tournament Results Collected",2018-06-05,"GolfBC Championship",2017-06-18
6632,"Tournament Results Collected",2018-06-05,"BMW Jamaica Classic ",2017-06-18
6633,"Tournament Results Collected",2018-06-05,"Hauts de France Golf Open",2017-06-18
6634,"Tournament Results Collected",2018-06-05,"Queen's Cup",2017-06-18
6635,"Tournament Results Collected",2018-06-05,"Caido Series 2017 Caido Golden V1 Open",2017-06-18
6636,"Tournament Results Collected",2018-06-05,"Open La Pinetina - Memorial Giorgio Bordoni",2017-06-18
6637,"Tournament Results Collected",2018-06-05,"Eagle Orchid Scottish Masters",2017-06-18
6638,"Tournament Results Collected",2018-06-05,"Tinderbox Charity Challenge - by The Agger Foundation",2017-06-18
6639,"Tournament Results Collected",2018-06-05,"Austerlitz Classic",2017-06-18
6640,"Tournament Results Collected",2018-06-05,"Jo'burg City Masters",2017-06-18
6641,"Tournament Results Collected",2018-06-05,"Travelers Championship",2017-06-25
6642,"Tournament Results Collected",2018-06-05,"BMW International Open",2017-06-25
6643,"Tournament Results Collected",2018-06-05,"Made in Denmark Challenge - presented by Ejner Hessel",2017-06-25
6644,"Tournament Results Collected",2018-06-05,"Taifong Open",2017-06-25
6645,"Tournament Results Collected",2018-06-05,"The 60th KPGA Championship with A-ONE CC",2017-06-25
6646,"Tournament Results Collected",2018-06-05,"Open International de la Mirabelle D'or",2017-06-25
6647,"Tournament Results Collected",2018-06-05,"The PDC Golf Championship",2017-06-25
6648,"Tournament Results Collected",2018-06-05,"Borre Open",2017-06-25
6649,"Tournament Results Collected",2018-06-05,"'The Roar'",2017-06-25
6650,"Tournament Results Collected",2018-06-05,"Lincoln Land Charity Championship",2017-06-25
6651,"Tournament ID Not Valid",2018-06-05,NA,NA
6652,"Tournament ID Not Valid",2018-06-05,NA,NA
6653,"Tournament ID Not Valid",2018-06-05,NA,NA
6654,"Tournament Results Collected",2018-06-05,"Quicken Loans National",2017-07-02
6655,"Tournament Results Collected",2018-06-05,"Nashville Golf Open Benefitting the Snedeker Foundation",2017-07-02
6656,"Tournament Results Collected",2018-06-05,"HNA Open de France",2017-07-02
6657,"Tournament Results Collected",2018-06-05,"SSE Scottish Hydro Challenge hosted by Macdonald Hotels & Resorts",2017-07-02
6658,"Tournament Results Collected",2018-06-05,"Betagro All Thailand Championship",2017-07-02
6659,"Tournament ID Not Valid",2018-06-05,NA,NA
6660,"Tournament Results Collected",2018-06-05,"Caido Series 2017 - NS HomeShopping Gunsan CC Jeonbuk Open",2017-07-02
6661,"Tournament Results Collected",2018-06-05,"The GRENKE Championship",2017-07-02
6662,"No Tournament Scores Available",2018-06-05,"SM Match",2017-07-02
6663,"Tournament Results Collected",2018-06-05,"The Greenbrier Classic",2017-07-09
6664,"Tournament Results Collected",2018-06-05,"LECOM Health Challenge ",2017-07-09
6665,"Tournament Results Collected",2018-06-05,"Players Cup",2017-07-09
6666,"Tournament Results Collected",2018-06-05,"Dubai Duty Free Irish Open Hosted by the Rory Foundation",2017-07-09
6667,"Tournament Results Collected",2018-06-05,"Prague Golf Challenge",2017-07-09
6668,"Tournament Results Collected",2018-06-05,"Shigeo Nagashima Invitational SEGA SAMMY Cup",2017-07-09
6669,"Tournament Results Collected",2018-06-05,"Charming Yeangder ADT",2017-07-09
6670,"Tournament Results Collected",2018-06-05,"Saint Malo Golf Open",2017-07-09
6671,"Tournament ID Not Valid",2018-06-05,NA,NA
6672,"Tournament Results Collected",2018-06-05,"Lannalodge Open",2017-07-09
6673,"Tournament Results Collected",2018-06-05,"Sparkassen Open",2017-07-09
6674,"Tournament Results Collected",2018-06-05,"The Dawson & Sanderson Classic",2017-07-09
6675,"Tournament Results Collected",2018-06-05,"John Deere Classic",2017-07-16
6676,"Tournament Results Collected",2018-06-05,"Utah Championship presented by Zions Bank",2017-07-16
6677,"Tournament Results Collected",2018-06-05,"Staal Foundation Open presented by Tbaytel",2017-07-16
6678,"Tournament Results Collected",2018-06-05,"Aberdeen Asset Management Scottish Open",2017-07-16
6679,"Tournament Results Collected",2018-06-05,"Italian Challenge Open by Lyoness",2017-07-16
6680,"Tournament Results Collected",2018-06-05,"PGM Darulaman Championship",2017-07-16
6681,"Tournament Results Collected",2018-06-05,"Caido Series 2017 - Jinju Savings Bank Caido Male Open with Black Cats",2017-07-16
6682,"Tournament ID Not Valid",2018-06-05,NA,NA
6683,"Tournament Results Collected",2018-06-05,"146th OPEN CHAMPIONSHIP",2017-07-23
6684,"Tournament Results Collected",2018-06-05,"Pinnacle Bank Championship presented by Heartland Chevy Dealers",2017-07-23
6685,"Tournament Results Collected",2018-06-05,"Mackenzie Investments Open presented by Jaguar Laval ",2017-07-23
6686,"Tournament Results Collected",2018-06-05,"Le Vaudreuil Golf Challenge",2017-07-23
6687,"Tournament Results Collected",2018-06-05,"Lignano Open",2017-07-23
6688,"Tournament Results Collected",2018-06-05,"The COBRA PUMA GOLF Championship",2017-07-23
6689,"Tournament Results Collected",2018-06-05,"Zell am See – Kaprun Open 2017 presented by SalzburgerLand",2017-07-23
6690,"Tournament Results Collected",2018-06-05,"Barbasol Championship ",2017-07-23
6691,"Tournament Results Collected",2018-06-05,"RBC Canadian Open",2017-07-30
6692,"Tournament Results Collected",2018-06-05,"Digital Ally Open ",2017-07-30
6693,"Tournament Results Collected",2018-06-05,"Porsche European Open",2017-07-30
6694,"Tournament Results Collected",2018-06-05,"Swedish Challenge hosted by Robert Karlsson",2017-07-30
6695,"Tournament Results Collected",2018-06-05,"Dunlop SRIXON Fukushima Open",2017-07-30
6696,"Tournament Results Collected",2018-06-05,"Vodacom Origins- Highland Gate",2017-07-30
6697,"Tournament Results Collected",2018-06-05,"The Matchroom Sport Championship",2017-07-30
6698,"Tournament Results Collected",2018-06-05,"Gamle Fredrikstad Open",2017-07-30
6699,"Tournament ID Not Valid",2018-06-05,NA,NA
6700,"Tournament Results Collected",2018-06-05,"WGC - Bridgestone Invitational",2017-08-06
6701,"No Tournament Scores Available",2018-06-05,"Barracuda Championship",2017-08-06
6702,"Tournament Results Collected",2018-06-05,"Ellie Mae Classic at TPC Stonebrae ",2017-08-06
6703,"Tournament Results Collected",2018-06-05,"Syncrude Oil Country Championship presented by AECON ",2017-08-06
6704,"Tournament Results Collected",2018-06-05,"Vierumäki Finnish Challenge",2017-08-06
6705,"Tournament Results Collected",2018-06-05,"Sun City Challenge",2017-08-06
6706,"Tournament Results Collected",2018-06-05,"The Nokia Masters",2017-08-06
6707,"Tournament Results Collected",2018-06-05,"Made in Denmark - Presented by Egekilde",2017-08-06
6708,"Tournament Results Collected",2018-06-05,"Sierra Polish Open",2017-08-06
6709,"Tournament Results Collected",2018-06-05,"TAKE Solutions Masters",2017-08-06
6710,"Tournament Results Collected",2018-06-05,"PGA Championship",2017-08-13
6711,"Tournament Results Collected",2018-06-05,"Price Cutter Charity Championship presented by Dr Pepper",2017-08-13
6712,"Tournament Results Collected",2018-06-05,"ATB Financial Classic",2017-08-13
6713,"No Tournament Scores Available",2018-06-05,"Galgorm Resort & Spa Northern Ireland Open presented by Modest! Golf",2017-08-13
6714,"Tournament Results Collected",2018-06-05,"Sun Carnival City Challenge",2017-08-13
6715,"Tournament Results Collected",2018-06-05,"The Motocaddy Masters",2017-08-13
6716,"Tournament Results Collected",2018-06-05,"SGT Isaberg Open hosted by Patrik Sjöland",2017-08-13
6717,"Tournament Results Collected",2018-06-05,"Gut Bissenmoor Classic 2017",2017-08-13
6718,"Tournament Results Collected",2018-06-05,"Wyndham Championship",2017-08-20
6719,"Tournament Results Collected",2018-06-05,"News Sentinel Open presented by Pilot",2017-08-20
6720,"Tournament Results Collected",2018-06-05,"Abierto del Paraguay-Copa NEC ",2017-08-20
6721,"Tournament Results Collected",2018-06-05,"National Capital Open to Support Our Troops ",2017-08-20
6722,"Tournament Results Collected",2018-06-05,"Viking Challenge",2017-08-20
6723,"Tournament ID Not Valid",2018-06-05,NA,NA
6724,"Tournament Results Collected",2018-06-05,"Vodacom Origins - Arabella",2017-08-20
6725,"Tournament Results Collected",2018-06-05,"The Pentahotels Championship",2017-08-20
6726,"Tournament Results Collected",2018-06-05,"Starnberg Open",2017-08-20
6727,"No Tournament Scores Available",2018-06-05,"Saltire Energy Paul Lawrie Match Play",2017-08-20
6728,"Tournament Results Collected",2018-06-05,"Fiji International",2017-08-20
6729,"Tournament Results Collected",2018-06-05,"The Northern Trust",2017-08-27
6730,"Tournament Results Collected",2018-06-05,"WinCo Foods Portland Open presented by Kraft-Heinz",2017-08-27
6731,"Tournament Results Collected",2018-06-05,"Made In Denmark",2017-08-27
6732,"Tournament Results Collected",2018-06-05,"Rolex Trophy",2017-08-27
6733,"Tournament Results Collected",2018-06-05,"RIZAP KBC Augusta",2017-08-27
6734,"Tournament Results Collected",2018-06-05,"Ciputra Golfpreneur Tournament presented by Panasonic",2017-08-27
6735,"Tournament Results Collected",2018-06-05,"Sun Wild Coast Sun Challenge",2017-08-27
6736,"Tournament Results Collected",2018-06-05,"Caido Series 2017 Donga Membership Group Dynamic Busan Open",2017-08-27
6737,"Tournament Results Collected",2018-06-05,"The ""FORE"" Business Championship",2017-08-27
6738,"Tournament Results Collected",2018-06-05,"Landeryd Masters by Porsche Linköping",2017-08-27
6739,"Tournament Results Collected",2018-06-05,"Dell Technologies Championship",2017-09-03
6740,"Tournament Results Collected",2018-06-05,"Nationwide Children's Hospital Championship ",2017-09-03
6741,"Tournament Results Collected",2018-06-05,"Cape Breton Open ",2017-09-03
6742,"Tournament Results Collected",2018-06-05,"Flor de Caña Open ",2017-09-03
6743,"Tournament Results Collected",2018-06-05,"D+D REAL Czech Masters",2017-09-03
6744,"Tournament Results Collected",2018-06-05,"Cordon Golf Open",2017-09-03
6745,"Tournament Results Collected",2018-06-05,"Fujisankei Classic",2017-09-03
6746,"Tournament Results Collected",2018-06-05,"Northern Territory PGA Championship",2017-09-03
6747,"Tournament Results Collected",2018-06-05,"DGB Financial Group Daegu Gyeongbuk Open",2017-09-03
6748,"Tournament Results Collected",2018-06-05,"Cervino Open",2017-09-03
6749,"Tournament Results Collected",2018-06-05,"Jessie May World Snooker Golf Championship",2017-09-03
6750,"Tournament Results Collected",2018-06-05,"Polarputki Finnish Open",2017-09-03
6751,"Tournament Results Collected",2018-06-05,"Vodacom Origins - Zimbali",2017-09-03
6752,"Tournament Results Collected",2018-06-05,"Ontario Championship hosted by National Pines Golf Club",2017-09-10
6753,"Tournament Results Collected",2018-06-05,"San Luis Championship",2017-09-10
6754,"Tournament Results Collected",2018-06-05,"Omega European Masters",2017-09-10
6755,"No Tournament Scores Available",2018-06-05,"Bridgestone Challenge",2017-09-10
6756,"No Tournament Scores Available",2018-06-05,"ISPS Handa Match Play",2017-09-10
6757,"Tournament Results Collected",2018-06-05,"Sun Fish River Challenge",2017-09-10
6758,"Tournament Results Collected",2018-06-05,"Citadelle Trophy Intl-Golf de Preisch",2017-09-10
6759,"Tournament Results Collected",2018-06-05,"T-up GSwing Mega Open presented by Dreampark CC",2017-09-10
6760,"Tournament Results Collected",2018-06-05,"Willis Towers Watson Masters",2017-09-10
6761,"Tournament Results Collected",2018-06-05,"Wroclaw Open",2017-09-10
6762,"Tournament Results Collected",2018-06-05,"KLM Open",2017-09-17
6763,"Tournament Results Collected",2018-06-05,"BMW Championship",2017-09-17
6764,"Tournament Results Collected",2018-06-05,"Albertsons Boise Open presented by Kraft Nabisco",2017-09-17
6765,"Tournament Results Collected",2018-06-05,"Freedom 55 Financial Championship ",2017-09-17
6766,"Tournament Results Collected",2018-06-05,"Irish Challenge hosted by Mount Wolseley Hotel Spa and Golf Resort",2017-09-17
6767,"Tournament Results Collected",2018-06-05,"ANA Open",2017-09-17
6768,"Tournament Results Collected",2018-06-05,"Shinhan Donghae Open",2017-09-17
6769,"Tournament Results Collected",2018-06-05,"Sun Boardwalk Challenge",2017-09-17
6770,"Tournament Results Collected",2018-06-05,"The Clipper Logistics Championship",2017-09-17
6771,"Tournament Results Collected",2018-06-05,"Dubai Creek Open",2017-09-17
6772,"Tournament Results Collected",2018-06-05,"TOUR Championship",2017-09-24
6773,"Tournament Results Collected",2018-06-05,"DAP Championship",2017-09-24
6774,"Tournament Results Collected",2018-06-05,"Portugal Masters",2017-09-24
6775,"Tournament Results Collected",2018-06-05,"Kazakhstan Open",2017-09-24
6776,"Tournament Results Collected",2018-06-05,"Asia-Pacific Diamond Cup Golf",2017-09-24
6777,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf - St Francis Links",2017-09-24
6778,"Tournament Results Collected",2018-06-05,"PGM EurAsia Sabah Championship",2017-09-24
6779,"Tournament Results Collected",2018-06-05,"Abruzo Open",2017-09-24
6780,"Tournament Results Collected",2018-06-05,"Genesis Championship",2017-09-24
6781,"Tournament Results Collected",2018-06-05,"The 12 Twelve Championship - by Thisted Forsikring",2017-09-24
6782,"Tournament Results Collected",2018-06-05,"The GOLF CITIZEN Classic",2017-09-24
6783,"Tournament Results Collected",2018-06-05,"Web.com Tour Championship ",2017-10-01
6784,"Tournament Results Collected",2018-06-05,"British Masters supported by Sky Sports",2017-10-01
6785,"Tournament Results Collected",2018-06-05,"Challenge de España",2017-10-01
6786,"Tournament Results Collected",2018-06-05,"TOP Cup Tokai Classic",2017-10-01
6787,"Tournament Results Collected",2018-06-05,"Mercuries Taiwan Masters",2017-10-01
6788,"Tournament Results Collected",2018-06-05,"PGM Labuan Championship",2017-10-01
6789,"Tournament Results Collected",2018-06-05,"Caido Series 2017 -  Jeju Open with Hwaeng Group",2017-10-01
6790,"Tournament Results Collected",2018-06-05,"GolfUppsala Open",2017-10-01
6791,"Tournament Results Collected",2018-06-05,"Castanea Resort Championship",2017-10-01
6792,"Tournament Results Collected",2018-06-05,"The GOLF CITIZEN Abu Dhabi Open",2017-10-01
6793,"Tournament ID Not Valid",2018-06-05,NA,NA
6794,"Tournament ID Not Valid",2018-06-05,NA,NA
6795,"Tournament ID Not Valid",2018-06-05,NA,NA
6796,"Tournament Results Collected",2018-06-05,"Alfred Dunhill Links Championship",2017-10-08
6797,"Tournament Results Collected",2018-06-05,"Honma TourWorld Cup",2017-10-08
6798,"Tournament Results Collected",2018-06-05,"Yeangder Tournament Players Championship",2017-10-08
6799,"Tournament Results Collected",2018-06-05,"PGM MNRB Championship",2017-10-08
6800,"Tournament Results Collected",2018-06-05,"Race to Himmerland",2017-10-08
6801,"Tournament Results Collected",2018-06-05,"Jordan's AYLA Golf Championship",2017-10-08
6802,"Tournament Results Collected",2018-06-05,"Safeway Open",2017-10-08
6803,"Tournament Results Collected",2018-06-05,"CIMB Classic",2017-10-15
6804,"Tournament Results Collected",2018-06-05,"64 Aberto do Brasil",2017-10-15
6805,"Tournament Results Collected",2018-06-05,"Italian Open",2017-10-15
6806,"Tournament Results Collected",2018-06-05,"Hainan Open",2017-10-15
6807,"Tournament Results Collected",2018-06-05,"Japan Open Golf Championship",2017-10-15
6808,"Tournament Results Collected",2018-06-05,"Combiphar Players Championship",2017-10-15
6809,"Tournament Results Collected",2018-06-05,"Alps de Andalucia",2017-10-15
6810,"Tournament Results Collected",2018-06-05,"Tourfinal Kristianstad Åhus Open",2017-10-15
6811,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf - Sishen",2017-10-15
6812,"Tournament Results Collected",2018-06-05,"THE CJ CUP @ NINE BRIDGES",2017-10-22
6813,"Tournament Results Collected",2018-06-05,"Lexus Peru Open presentado por Diners Club",2017-10-22
6814,"Tournament Results Collected",2018-06-05,"Andalucia Valderrama Masters hosted by the Sergio Garcia Foundation",2017-10-22
6815,"Tournament Results Collected",2018-06-05,"The Foshan Open",2017-10-22
6816,"Tournament Results Collected",2018-06-05,"Bridgestone Open",2017-10-22
6817,"Tournament Results Collected",2018-06-05,"Macao Open",2017-10-22
6818,"Tournament Results Collected",2018-06-05,"Nexus Risk TSA Group WA Open ",2017-10-22
6819,"Tournament Results Collected",2018-06-05,"ALPS Tour Grand Final",2017-10-22
6820,"Tournament Results Collected",2018-06-05,"Sahara Kuwait Golf Championship",2017-10-22
6821,"Tournament Results Collected",2018-06-05,"Sanderson Farms Championship",2017-10-29
6822,"Tournament Results Collected",2018-06-05,"WGC - HSBC Champions ",2017-10-29
6823,"Tournament Results Collected",2018-06-05,"Roberto De Vicenzo Punta del Este Open Copa NEC",2017-10-29
6824,"Tournament Results Collected",2018-06-05,"Ras Al Khaimah, 2017 Golf Challenge",2017-10-29
6825,"Tournament Results Collected",2018-06-05,"Mynavi ABC Championship",2017-10-29
6826,"Tournament Results Collected",2018-06-05,"Isuzu Queensland Open ",2017-10-29
6827,"Tournament Results Collected",2018-06-05,"Indonesia Open",2017-10-29
6828,"Tournament Results Collected",2018-06-05,"PGM MIDF Championship",2017-10-29
6829,"Tournament Results Collected",2018-06-05,"Tour Championship Amendoeira Golf Resort",2017-10-29
6830,"Tournament ID Not Valid",2018-06-05,NA,NA
6831,"Tournament Results Collected",2018-06-05,"MENA TOUR Championship",2017-10-29
6832,"Tournament Results Collected",2018-06-05,"Hyundai Insurance KJ CHOI INVITATIONAL",2017-10-29
6833,"Tournament ID Not Valid",2018-06-05,NA,NA
6834,"Tournament Results Collected",2018-06-05,"Sun Sibaya Challenge",2017-10-29
6835,"Tournament Results Collected",2018-06-05,"Shriners Hospitals for Children Open",2017-11-05
6836,"Tournament Results Collected",2018-06-05,"Turkish Airlines Open",2017-11-05
6837,"Tournament Results Collected",2018-06-05,"NBO Golf Classic Grand Final",2017-11-05
6838,"Tournament Results Collected",2018-06-05,"HEIWA PGM CHAMPIONSHIP",2017-11-05
6839,"Tournament Results Collected",2018-06-05,"Panasonic Open India",2017-11-05
6840,"Tournament Results Collected",2018-06-05,"Vodacom Origins of Golf Final",2017-11-05
6841,"Tournament Results Collected",2018-06-05,"Caido Series 2017 Tour Championship with Sol Moro CC",2017-11-05
6842,"Tournament Results Collected",2018-06-05,"OHL Classic at Mayakoba ",2017-11-12
6843,"Tournament Results Collected",2018-06-05,"Nedbank Golf Challenge hosted by Gary Player",2017-11-12
6844,"Tournament Results Collected",2018-06-05,"Mitsui Sumitomo VISA Taiheiyo Masters",2017-11-12
6845,"Tournament Results Collected",2018-06-05,"Resorts World Manila Masters",2017-11-12
6846,"Tournament Results Collected",2018-06-05,"NEC Argentina Classic ",2017-11-12
6847,"Tournament Results Collected",2018-06-05,"Defence Raya Golf Championship",2017-11-05
6848,"Tournament Results Collected",2018-06-05,"DP World Tour Championship",2017-11-19
6849,"Tournament Results Collected",2018-06-05,"The RSM Classic ",2017-11-19
6850,"Tournament Results Collected",2018-06-05,"112 VISA Open de Argentina presentado por Macro",2017-11-19
6851,"Tournament Results Collected",2018-06-05,"Dunlop Phoenix Tournament",2017-11-19
6852,"Tournament Results Collected",2018-06-05,"NSW Open Championship ",2017-11-19
6853,"Tournament Results Collected",2018-06-05,"UBS Hong Kong Open",2017-11-26
6854,"Tournament Results Collected",2018-06-05,"Casio World Open",2017-11-26
6855,"Tournament Results Collected",2018-06-05,"Emirates Australian Open",2017-11-26
6856,"Tournament Results Collected",2018-06-05,"PGM GlobalOne Championship",2017-11-26
6857,"Tournament ID Not Valid",2018-06-05,NA,NA
6858,"Tournament ID Not Valid",2018-06-05,NA,NA
6859,"Tournament ID Not Valid",2018-06-05,NA,NA
6860,"Tournament Results Collected",2018-06-05,"Hero World Challenge",2017-12-03
6861,"Tournament ID Not Valid",2018-06-05,NA,NA
6862,"Tournament Results Collected",2018-06-05,"Golf Nippon Series JT Cup",2017-12-03
6863,"Tournament Results Collected",2018-06-05,"Australian PGA Championship",2017-12-03
6864,"Tournament Results Collected",2018-06-05,"Shell Championship",2017-12-03
6865,"Tournament ID Not Valid",2018-06-05,NA,NA
6866,"Tournament Results Collected",2018-06-05,"Joburg Open",2017-12-10
6867,"Tournament Results Collected",2018-06-05,"Thongchai Jaidee Foundation",2017-12-10
6868,"Tournament Results Collected",2018-06-05,"AfrAsia Bank Mauritius Open",2017-12-03
6869,"Tournament Results Collected",2018-06-05,"KG S&H City Asian Golf Championship",2017-12-03
6870,"Tournament ID Not Valid",2018-06-05,NA,NA
6871,"Tournament ID Not Valid",2018-06-05,NA,NA
6872,"Tournament Results Collected",2018-06-05,"Indonesian Masters",2017-12-17
6873,"Tournament Results Collected",2018-06-05,"Boonchu Ruangkit Championship",2017-12-24
6874,"Tournament Results Collected",2018-06-05,"Sentry Tournament of Champions",2018-01-07
6875,"Tournament Results Collected",2018-06-05,"Sony Open in Hawaii",2018-01-14
6876,"Tournament Results Collected",2018-06-05,"BMW SA Open hosted by the City of Ekurhuleni",2018-01-14
6877,"Tournament Results Collected",2018-06-05,"REBEL Sport Masters",2018-01-14
6878,"Tournament ID Not Valid",2018-06-05,NA,NA
6879,"Tournament ID Not Valid",2018-06-05,NA,NA
6880,"Tournament Results Collected",2018-06-05,"CareerBuilder Challenge",2018-01-21
6881,"Tournament Results Collected",2018-06-05,"The Bahamas Great Exuma Classic at Sandals Emerald Bay",2018-01-21
6882,"Tournament Results Collected",2018-06-05,"Abu Dhabi HSBC Championship presented by EGA",2018-01-21
6883,"Tournament Results Collected",2018-06-05,"SMBC Singapore Open",2018-01-21
6884,"Tournament Results Collected",2018-06-05,"Red Sea Egyptian Classic",2018-01-21
6885,"Tournament Results Collected",2018-06-05,"Farmers Insurance Open",2018-01-28
6886,"Tournament Results Collected",2018-06-05,"The Bahamas Great Abaco Classic at The Abaco Club ",2018-01-28
6887,"Tournament Results Collected",2018-06-05,"Omega Dubai Desert Classic",2018-01-28
6888,"Tournament Results Collected",2018-06-05,"	Leopalace21 Myanmar Open",2018-01-28
6889,"Tournament Results Collected",2018-06-05,"PGM Darulaman Championship",2018-01-28
6890,"Tournament Results Collected",2018-06-05,"Red Sea Ain Sokhna Classic",2018-01-28
6891,"Tournament Results Collected",2018-06-05,"Waste Management Phoenix Open",2018-02-04
6892,"Tournament Results Collected",2018-06-05,"Panama Championship",2018-02-04
6893,"Tournament Results Collected",2018-06-05,"Maybank Championship",2018-02-04
6894,"Tournament Results Collected",2018-06-05,"Oates Vic Open",2018-02-04
6895,"Tournament Results Collected",2018-06-05,"AT&T Pebble Beach Pro-Am",2018-02-11
6896,"Tournament Results Collected",2018-06-05,"Club Colombia Championship ",2018-02-11
6897,"No Tournament Scores Available",2018-06-05,"ISPS Handa World Super 6 Perth",2018-02-11
6898,"Tournament Results Collected",2018-06-05,"Eye of Africa PGA Championship",2018-02-11
6899,"Tournament Results Collected",2018-06-05,"Open Prestigia",2018-02-11
6900,"Tournament Results Collected",2018-06-05,"Open Casa Green Golf",2018-02-11
6901,"Tournament Results Collected",2018-06-05,"Genesis Open ",2018-02-18
6902,"Tournament Results Collected",2018-06-05,"NBO Oman Open",2018-02-18
6903,"Tournament Results Collected",2018-06-05,"Coca-Cola QLD PGA Championship ",2018-02-18
6904,"Tournament Results Collected",2018-06-05,"Dimension Data Pro-Am",2018-02-18
6905,"Tournament Results Collected",2018-06-05,"Ein Bay Open",2018-02-18
6906,"Tournament Results Collected",2018-06-05,"Mediter Real Estate Masters",2018-02-18
6907,"Tournament Results Collected",2018-06-05,"The Honda Classic",2018-02-25
6908,"Tournament Results Collected",2018-06-05,"Horizon Golf NZ PGA Championship",2018-02-25
6909,"Tournament Results Collected",2018-06-05,"Cape Town Open presented by Sun International",2018-02-25
6910,"Tournament Results Collected",2018-06-05,"Commercial Bank Qatar Masters",2018-02-25
6911,"Tournament Results Collected",2018-06-05,"Red Sea Little Venice Open",2018-02-25
6912,"Tournament Results Collected",2018-06-05,"PGA Catalunya Resort Championship",2018-02-25
6913,"Tournament Results Collected",2018-06-05,"WGC - Mexico Championship",2018-03-04
6914,"Tournament Results Collected",2018-06-05,"Tshwane Open",2018-03-04
6915,"Tournament Results Collected",2018-06-05,"ISPS HANDA New Zealand Open",2018-03-04
6916,"Tournament ID Not Valid",2018-06-05,NA,NA
6917,"Tournament ID Not Valid",2018-06-05,NA,NA
6918,"Tournament Results Collected",2018-06-05,"Lumine Lakes Open",2018-03-04
6919,"Tournament Results Collected",2018-06-05,"Lumine Hills Open",2018-03-04
6920,"Tournament Results Collected",2018-06-05,"Open Madaef",2018-03-04
